key,feature_group,dev,fid,tx,feature_names,feature_refs,candidate_source,source_read_count,source_write_count,source_change_count,seed_last_status,seed_last_raw_present,seed_last_raw_int,seed_last_error,raw_sample,float_sample
setting_1023_898664511_5,SETTING,1023,898664511,5,Setting.SETTING_MOTION_SICKNESS_RELIEF_CONFIG_FLAG,Setting.SETTING_MOTION_SICKNESS_RELIEF_CONFIG_FLAG,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_899678519_5,SETTING,1023,899678519,5,Setting.SETTING_RR_WINDOW_SUNSHADE_MOTOR_THERMAL_PROTECTION,Setting.SETTING_RR_WINDOW_SUNSHADE_MOTOR_THERMAL_PROTECTION,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_899678522_5,SETTING,1023,899678522,5,Setting.SETTING_RR_WINDOW_SUNSHADE_INITIALIZATION_STATUS,Setting.SETTING_RR_WINDOW_SUNSHADE_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_899678526_5,SETTING,1023,899678526,5,Setting.SETTING_RR_WINDOW_SUNSHADE_POSITION,Setting.SETTING_RR_WINDOW_SUNSHADE_POSITION,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_899678528_5,SETTING,1023,899678528,5,Setting.SETTING_RR_WINDOW_SUNSHADE_POSITION_PERCENTAGE,Setting.SETTING_RR_WINDOW_SUNSHADE_POSITION_PERCENTAGE,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_902828055_5,SETTING,1023,902828055,5,Setting.SETTING_SECOND_ROW_LEFT_SEAT_HORIZONTAL_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_LEFT_SEAT_HORIZONTAL_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_902828056_5,SETTING,1023,902828056,5,Setting.SETTING_SECOND_ROW_LEFT_SEAT_BACKREST_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_LEFT_SEAT_BACKREST_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_902828057_5,SETTING,1023,902828057,5,Setting.SETTING_SECOND_ROW_LEFT_SEAT_HEIGHT_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_LEFT_SEAT_HEIGHT_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_902828058_5,SETTING,1023,902828058,5,Setting.SETTING_SECOND_ROW_LEFT_SEAT_BASIN_HEIGHT_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_LEFT_SEAT_BASIN_HEIGHT_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_902828059_5,SETTING,1023,902828059,5,Setting.SETTING_SECOND_ROW_LEFT_SEAT_LEG_SUPPORT_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_LEFT_SEAT_LEG_SUPPORT_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_902828060_5,SETTING,1023,902828060,5,Setting.SETTING_SECOND_ROW_LEFT_SEAT_HEADREST_HEIGHT_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_LEFT_SEAT_HEADREST_HEIGHT_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_902828061_5,SETTING,1023,902828061,5,Setting.SETTING_SECOND_ROW_LEFT_SEAT_HEADREST_HORIZONTAL_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_LEFT_SEAT_HEADREST_HORIZONTAL_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_902828062_5,SETTING,1023,902828062,5,Setting.SETTING_SECOND_ROW_LEFT_SEAT_LEG_SUPPORT_TELESCOPING_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_LEFT_SEAT_LEG_SUPPORT_TELESCOPING_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_902828063_5,SETTING,1023,902828063,5,Setting.SETTING_SECOND_ROW_LEFT_SEAT_FOOTREST_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_LEFT_SEAT_FOOTREST_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_902828071_5,SETTING,1023,902828071,5,Setting.SETTING_SECOND_ROW_LEFT_SEAT_TRANSVERSE_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_LEFT_SEAT_TRANSVERSE_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_902828100_5,SETTING,1023,902828100,5,Setting.SETTING_LEFT_REAR_SEAT_SYSTEM_OPERATION_MODE,Setting.SETTING_LEFT_REAR_SEAT_SYSTEM_OPERATION_MODE,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_902832166_5,SETTING,1023,902832166,5,Setting.SETTING_FLEXIBLE_SPACE_RR_BED_CONFIG_35D,Setting.SETTING_FLEXIBLE_SPACE_RR_BED_CONFIG_35D,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_902832194_5,SETTING,1023,902832194,5,Setting.SETTING_LEFT_REAR_SEAT_ONE_KEY_LINKAGE_FEEDBACK,Setting.SETTING_LEFT_REAR_SEAT_ONE_KEY_LINKAGE_FEEDBACK,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_902832196_5,SETTING,1023,902832196,5,Setting.SETTING_LEFT_REAR_HEADREST_STATUS,Setting.SETTING_LEFT_REAR_HEADREST_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_902840336_5,SETTING,1023,902840336,5,Setting.SETTING_SECOND_ROW_LEFT_SEAT_EXECUTION_RESULT_FEEDBACK,Setting.SETTING_SECOND_ROW_LEFT_SEAT_EXECUTION_RESULT_FEEDBACK,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_902840364_5,SETTING,1023,902840364,5,Setting.SETTING_FLEXIBLE_SPACE_COMFORT_FULL_LOAD_CONFIG_35D,Setting.SETTING_FLEXIBLE_SPACE_COMFORT_FULL_LOAD_CONFIG_35D,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_902840386_5,SETTING,1023,902840386,5,Setting.SETTING_FLEXIBLE_SPACE_FOUR_PEOPLE_COMFORT_CONFIG_35D,Setting.SETTING_FLEXIBLE_SPACE_FOUR_PEOPLE_COMFORT_CONFIG_35D,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_902840388_5,SETTING,1023,902840388,5,Setting.SETTING_FLEXIBLE_SPACE_FULL_CAPACITY_TRAVEL_CONFIG_35D,Setting.SETTING_FLEXIBLE_SPACE_FULL_CAPACITY_TRAVEL_CONFIG_35D,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_909119511_5,SETTING,1023,909119511,5,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_HORIZONTAL_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_HORIZONTAL_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_909119512_5,SETTING,1023,909119512,5,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_BACKREST_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_BACKREST_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_909119513_5,SETTING,1023,909119513,5,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_HEIGHT_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_HEIGHT_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_909119514_5,SETTING,1023,909119514,5,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_BASIN_HEIGHT_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_BASIN_HEIGHT_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_909119515_5,SETTING,1023,909119515,5,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_LEG_SUPPORT_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_LEG_SUPPORT_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_909119516_5,SETTING,1023,909119516,5,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_HEADREST_HEIGHT_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_HEADREST_HEIGHT_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_909119517_5,SETTING,1023,909119517,5,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_HEADREST_HORIZONTAL_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_HEADREST_HORIZONTAL_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_909119518_5,SETTING,1023,909119518,5,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_LEG_SUPPORT_TELESCOPING_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_LEG_SUPPORT_TELESCOPING_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_909119519_5,SETTING,1023,909119519,5,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_FOOTREST_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_FOOTREST_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_909119527_5,SETTING,1023,909119527,5,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_TRANSVERSE_DIRECTION_INITIALIZATION_STATUS,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_TRANSVERSE_DIRECTION_INITIALIZATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
setting_1023_909119556_5,SETTING,1023,909119556,5,Setting.SETTING_RIGHT_REAR_SEAT_SYSTEM_OPERATION_MODE,Setting.SETTING_RIGHT_REAR_SEAT_SYSTEM_OPERATION_MODE,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_909123650_5,SETTING,1023,909123650,5,Setting.SETTING_RIGHT_REAR_SEAT_ONE_KEY_LINKAGE_FEEDBACK,Setting.SETTING_RIGHT_REAR_SEAT_ONE_KEY_LINKAGE_FEEDBACK,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_909123652_5,SETTING,1023,909123652,5,Setting.SETTING_RIGHT_REAR_HEADREST_STATUS,Setting.SETTING_RIGHT_REAR_HEADREST_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_909131792_5,SETTING,1023,909131792,5,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_EXECUTION_RESULT_FEEDBACK,Setting.SETTING_SECOND_ROW_RIGHT_SEAT_EXECUTION_RESULT_FEEDBACK,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_909131820_5,SETTING,1023,909131820,5,Setting.SETTING_FLEXIBLE_SPACE_COMFORT_FULL_LOAD_CONFIG_363,Setting.SETTING_FLEXIBLE_SPACE_COMFORT_FULL_LOAD_CONFIG_363,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_909131842_5,SETTING,1023,909131842,5,Setting.SETTING_FLEXIBLE_SPACE_RR_BED_CONFIG_363,Setting.SETTING_FLEXIBLE_SPACE_RR_BED_CONFIG_363,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_909131844_5,SETTING,1023,909131844,5,Setting.SETTING_FLEXIBLE_SPACE_FOUR_PEOPLE_COMFORT_CONFIG_363,Setting.SETTING_FLEXIBLE_SPACE_FOUR_PEOPLE_COMFORT_CONFIG_363,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_909131846_5,SETTING,1023,909131846,5,Setting.SETTING_FLEXIBLE_SPACE_FULL_CAPACITY_TRAVEL_CONFIG_363,Setting.SETTING_FLEXIBLE_SPACE_FULL_CAPACITY_TRAVEL_CONFIG_363,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_920649786_5,SETTING,1023,920649786,5,Setting.SETTING_HUMAN_INTERVENTION_PROMPT_INFORMATION,Setting.SETTING_HUMAN_INTERVENTION_PROMPT_INFORMATION,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921702416_5,SETTING,1023,921702416,5,Setting.SETTING_TARGET_X_AXIS_01_36F,Setting.SETTING_TARGET_X_AXIS_01_36F,live_reflection_device_map,279,1,0,0,1,-100,,,
setting_1023_921702424_5,SETTING,1023,921702424,5,Setting.SETTING_TARGET_Y_AXIS_01_36F,Setting.SETTING_TARGET_Y_AXIS_01_36F,live_reflection_device_map,279,1,0,0,1,-100,,,
setting_1023_921702432_5,SETTING,1023,921702432,5,Setting.SETTING_TARGET_Y_RELATIVE_VELOCITY_01_36F,Setting.SETTING_TARGET_Y_RELATIVE_VELOCITY_01_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921702440_5,SETTING,1023,921702440,5,Setting.SETTING_TARGET_X_RELATIVE_VELOCITY_01_36F,Setting.SETTING_TARGET_X_RELATIVE_VELOCITY_01_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921702448_5,SETTING,1023,921702448,5,Setting.SETTING_TARGET_STATE_01_36F,Setting.SETTING_TARGET_STATE_01_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921702451_5,SETTING,1023,921702451,5,Setting.SETTING_TARGET_STATE_1_01_36F,Setting.SETTING_TARGET_STATE_1_01_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921702452_5,SETTING,1023,921702452,5,Setting.SETTING_TARGET_TYPE_01_36F,Setting.SETTING_TARGET_TYPE_01_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921706512_5,SETTING,1023,921706512,5,Setting.SETTING_TARGET_X_AXIS_02_36F,Setting.SETTING_TARGET_X_AXIS_02_36F,live_reflection_device_map,279,1,0,0,1,-100,,,
setting_1023_921706520_5,SETTING,1023,921706520,5,Setting.SETTING_TARGET_Y_AXIS_02_36F,Setting.SETTING_TARGET_Y_AXIS_02_36F,live_reflection_device_map,279,1,0,0,1,-100,,,
setting_1023_921706528_5,SETTING,1023,921706528,5,Setting.SETTING_TARGET_Y_RELATIVE_VELOCITY_02_36F,Setting.SETTING_TARGET_Y_RELATIVE_VELOCITY_02_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921706536_5,SETTING,1023,921706536,5,Setting.SETTING_TARGET_X_RELATIVE_VELOCITY_02_36F,Setting.SETTING_TARGET_X_RELATIVE_VELOCITY_02_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921706544_5,SETTING,1023,921706544,5,Setting.SETTING_TARGET_STATE_02_36F,Setting.SETTING_TARGET_STATE_02_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921706547_5,SETTING,1023,921706547,5,Setting.SETTING_TARGET_STATE_1_02_36F,Setting.SETTING_TARGET_STATE_1_02_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921706548_5,SETTING,1023,921706548,5,Setting.SETTING_TARGET_TYPE_02_36F,Setting.SETTING_TARGET_TYPE_02_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921710608_5,SETTING,1023,921710608,5,Setting.SETTING_TARGET_X_AXIS_03_36F,Setting.SETTING_TARGET_X_AXIS_03_36F,live_reflection_device_map,279,1,0,0,1,-100,,,
setting_1023_921710616_5,SETTING,1023,921710616,5,Setting.SETTING_TARGET_Y_AXIS_03_36F,Setting.SETTING_TARGET_Y_AXIS_03_36F,live_reflection_device_map,279,1,0,0,1,-100,,,
setting_1023_921710624_5,SETTING,1023,921710624,5,Setting.SETTING_TARGET_Y_RELATIVE_VELOCITY_03_36F,Setting.SETTING_TARGET_Y_RELATIVE_VELOCITY_03_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921710632_5,SETTING,1023,921710632,5,Setting.SETTING_TARGET_X_RELATIVE_VELOCITY_03_36F,Setting.SETTING_TARGET_X_RELATIVE_VELOCITY_03_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921710640_5,SETTING,1023,921710640,5,Setting.SETTING_TARGET_STATE_03_36F,Setting.SETTING_TARGET_STATE_03_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921710643_5,SETTING,1023,921710643,5,Setting.SETTING_TARGET_STATE_1_03_36F,Setting.SETTING_TARGET_STATE_1_03_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_921710644_5,SETTING,1023,921710644,5,Setting.SETTING_TARGET_TYPE_03_36F,Setting.SETTING_TARGET_TYPE_03_36F,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926945296_5,SETTING,1023,926945296,5,Setting.SETTING_TARGET_X_AXIS_01,Setting.SETTING_TARGET_X_AXIS_01,live_reflection_device_map,279,1,0,0,1,-100,,,
setting_1023_926945304_5,SETTING,1023,926945304,5,Setting.SETTING_TARGET_Y_AXIS_01,Setting.SETTING_TARGET_Y_AXIS_01,live_reflection_device_map,279,1,0,0,1,-100,,,
setting_1023_926945312_5,SETTING,1023,926945312,5,Setting.SETTING_TARGET_Y_RELATIVE_VELOCITY_01,Setting.SETTING_TARGET_Y_RELATIVE_VELOCITY_01,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926945320_5,SETTING,1023,926945320,5,Setting.SETTING_TARGET_X_RELATIVE_VELOCITY_01,Setting.SETTING_TARGET_X_RELATIVE_VELOCITY_01,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926945328_5,SETTING,1023,926945328,5,Setting.SETTING_TARGET_STATE_01,Setting.SETTING_TARGET_STATE_01,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926945331_5,SETTING,1023,926945331,5,Setting.SETTING_TARGET_STATE_1_01,Setting.SETTING_TARGET_STATE_1_01,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926945332_5,SETTING,1023,926945332,5,Setting.SETTING_TARGET_TYPE_01,Setting.SETTING_TARGET_TYPE_01,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926949392_5,SETTING,1023,926949392,5,Setting.SETTING_TARGET_X_AXIS_02,Setting.SETTING_TARGET_X_AXIS_02,live_reflection_device_map,279,1,0,0,1,-100,,,
setting_1023_926949400_5,SETTING,1023,926949400,5,Setting.SETTING_TARGET_Y_AXIS_02,Setting.SETTING_TARGET_Y_AXIS_02,live_reflection_device_map,279,1,0,0,1,-100,,,
setting_1023_926949408_5,SETTING,1023,926949408,5,Setting.SETTING_TARGET_Y_RELATIVE_VELOCITY_02,Setting.SETTING_TARGET_Y_RELATIVE_VELOCITY_02,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926949416_5,SETTING,1023,926949416,5,Setting.SETTING_TARGET_X_RELATIVE_VELOCITY_02,Setting.SETTING_TARGET_X_RELATIVE_VELOCITY_02,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926949424_5,SETTING,1023,926949424,5,Setting.SETTING_TARGET_STATE_02,Setting.SETTING_TARGET_STATE_02,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926949427_5,SETTING,1023,926949427,5,Setting.SETTING_TARGET_STATE_1_02,Setting.SETTING_TARGET_STATE_1_02,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926949428_5,SETTING,1023,926949428,5,Setting.SETTING_TARGET_TYPE_02,Setting.SETTING_TARGET_TYPE_02,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926953488_5,SETTING,1023,926953488,5,Setting.SETTING_TARGET_X_AXIS_03,Setting.SETTING_TARGET_X_AXIS_03,live_reflection_device_map,279,1,0,0,1,-100,,,
setting_1023_926953496_5,SETTING,1023,926953496,5,Setting.SETTING_TARGET_Y_AXIS_03,Setting.SETTING_TARGET_Y_AXIS_03,live_reflection_device_map,279,1,0,0,1,-100,,,
setting_1023_926953504_5,SETTING,1023,926953504,5,Setting.SETTING_TARGET_Y_RELATIVE_VELOCITY_03,Setting.SETTING_TARGET_Y_RELATIVE_VELOCITY_03,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926953512_5,SETTING,1023,926953512,5,Setting.SETTING_TARGET_X_RELATIVE_VELOCITY_03,Setting.SETTING_TARGET_X_RELATIVE_VELOCITY_03,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926953520_5,SETTING,1023,926953520,5,Setting.SETTING_TARGET_STATE_03,Setting.SETTING_TARGET_STATE_03,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926953523_5,SETTING,1023,926953523,5,Setting.SETTING_TARGET_STATE_1_03,Setting.SETTING_TARGET_STATE_1_03,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_926953524_5,SETTING,1023,926953524,5,Setting.SETTING_TARGET_TYPE_03,Setting.SETTING_TARGET_TYPE_03,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_929038360_5,SETTING,1023,929038360,5,Setting.SETTING_SGS_STATUS_PROMPT_INFO,Setting.SETTING_SGS_STATUS_PROMPT_INFO,live_reflection_device_map,279,1,0,0,1,0,,,
setting_1023_943718470_5,SETTING,1023,943718470,5,Setting.SETTING_DRIVING_PASSWORD_ITEM_DISPLAY_SELF_STUDY,Setting.SETTING_DRIVING_PASSWORD_ITEM_DISPLAY_SELF_STUDY,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155592_5,SETTING,1023,953155592,5,Setting.SETTING_REMAINING_LIFE_OF_ENGINE_OIL,Setting.SETTING_REMAINING_LIFE_OF_ENGINE_OIL,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155600_5,SETTING,1023,953155600,5,Setting.SETTING_REMAINING_LIFE_OF_TRANSMISSION_OIL,Setting.SETTING_REMAINING_LIFE_OF_TRANSMISSION_OIL,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155608_5,SETTING,1023,953155608,5,Setting.SETTING_REMAINING_LIFE_OF_BRAKE_FLUID,Setting.SETTING_REMAINING_LIFE_OF_BRAKE_FLUID,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155616_5,SETTING,1023,953155616,5,Setting.SETTING_REMAINING_LIFE_OF_BLADE_BATTERY_COOLANT,Setting.SETTING_REMAINING_LIFE_OF_BLADE_BATTERY_COOLANT,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155624_5,SETTING,1023,953155624,5,Setting.SETTING_REMAINING_LIFE_OF_LONG_LIFE_COOLANT,Setting.SETTING_REMAINING_LIFE_OF_LONG_LIFE_COOLANT,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155642_5,SETTING,1023,953155642,5,Setting.SETTING_MAINTENANCE_REMINDER_OF_ENGINE_OIL,Setting.SETTING_MAINTENANCE_REMINDER_OF_ENGINE_OIL,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155644_5,SETTING,1023,953155644,5,Setting.SETTING_MAINTENANCE_REMINDER_OF_TRANSMISSION_OIL,Setting.SETTING_MAINTENANCE_REMINDER_OF_TRANSMISSION_OIL,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155646_5,SETTING,1023,953155646,5,Setting.SETTING_MAINTENANCE_REMINDER_OF_BRAKE_FLUID,Setting.SETTING_MAINTENANCE_REMINDER_OF_BRAKE_FLUID,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155648_5,SETTING,1023,953155648,5,Setting.SETTING_MAINTENANCE_REMINDER_OF_LONG_LIFE_COOLANT,Setting.SETTING_MAINTENANCE_REMINDER_OF_LONG_LIFE_COOLANT,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155650_5,SETTING,1023,953155650,5,Setting.SETTING_MAINTENANCE_REMINDER_OF_BLADE_BATTERY_COOLANT,Setting.SETTING_MAINTENANCE_REMINDER_OF_BLADE_BATTERY_COOLANT,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155652_5,SETTING,1023,953155652,5,Setting.SETTING_REMAINING_LIFE_OF_ENGINE_OIL_FUNC_FLAG,Setting.SETTING_REMAINING_LIFE_OF_ENGINE_OIL_FUNC_FLAG,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155654_5,SETTING,1023,953155654,5,Setting.SETTING_REMAINING_LIFE_OF_TRANSMISSION_OIL_FUNC_FLAG,Setting.SETTING_REMAINING_LIFE_OF_TRANSMISSION_OIL_FUNC_FLAG,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155656_5,SETTING,1023,953155656,5,Setting.SETTING_REMAINING_LIFE_OF_BRAKE_FLUID_FUNC_FLAG,Setting.SETTING_REMAINING_LIFE_OF_BRAKE_FLUID_FUNC_FLAG,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155658_5,SETTING,1023,953155658,5,Setting.SETTING_REMAINING_LIFE_OF_LONG_LIFE_COOLANT_FUNC_FLAG,Setting.SETTING_REMAINING_LIFE_OF_LONG_LIFE_COOLANT_FUNC_FLAG,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155660_5,SETTING,1023,953155660,5,Setting.SETTING_REMAINING_LIFE_OF_BLADE_BATTERY_COOLANT_FUNC_FLAG,Setting.SETTING_REMAINING_LIFE_OF_BLADE_BATTERY_COOLANT_FUNC_FLAG,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155664_5,SETTING,1023,953155664,5,Setting.SETTING_REAR_DRIVE_TRANSMISSION_OIL_LIFE,Setting.SETTING_REAR_DRIVE_TRANSMISSION_OIL_LIFE,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155680_5,SETTING,1023,953155680,5,Setting.SETTING_POWER_GENERATION_TRANSMISSION_OIL_LIFE,Setting.SETTING_POWER_GENERATION_TRANSMISSION_OIL_LIFE,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155688_5,SETTING,1023,953155688,5,Setting.SETTING_SHOCK_ABSORBER_OIL_LIFE,Setting.SETTING_SHOCK_ABSORBER_OIL_LIFE,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155696_5,SETTING,1023,953155696,5,Setting.SETTING_DIFFERENTIAL_OIL_LIFE,Setting.SETTING_DIFFERENTIAL_OIL_LIFE,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155704_5,SETTING,1023,953155704,5,Setting.SETTING_REAR_DRIVE_TRANSMISSION_OIL_LIFE_SELF_LEARNING_STATUS,Setting.SETTING_REAR_DRIVE_TRANSMISSION_OIL_LIFE_SELF_LEARNING_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
setting_1023_953155708_5,SETTING,1023,953155708,5,Setting.SETTING_POWER_GENERATION_TRANSMISSION_OIL_LIFE_SELF_LEARNING_STATUS,Setting.SETTING_POWER_GENERATION_TRANSMISSION_OIL_LIFE_SELF_LEARNING_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
